customer_id,Customer Email,Customer Gender,Customer Age
828,sherri72@example.org,Male,38
829,willie09@example.net,Female,38
830,christianhoffman@example.org,Female,60
831,qbanks@example.org,Male,19
832,lmorales@example.com,Male,21
833,brianwong@example.org,Female,24
834,tjensen@example.net,Female,56
835,uavery@example.net,Male,43
836,cassandracook@example.net,Female,27
837,jeremy40@example.com,Female,40
838,zsolis@example.net,Other,70
839,smorrow@example.org,Other,40
840,eric63@example.com,Female,27
841,fobrien@example.net,Female,55
842,jrichmond@example.com,Male,28
843,badams@example.com,Female,69
844,ericadennis@example.org,Female,49
845,fmoreno@example.net,Other,52
846,usolis@example.com,Other,61
847,lrodgers@example.org,Male,22
848,ccoleman@example.net,Female,53
849,lopezerica@example.com,Male,22
850,dstrickland@example.org,Female,29
851,danielfoster@example.com,Female,64
852,michelle37@example.net,Female,69
853,ulawson@example.net,Female,67
854,ylarsen@example.com,Female,55
855,andrew67@example.org,Other,52
856,jonathan72@example.org,Other,26
857,jeremy47@example.org,Female,34
858,jacqueline99@example.com,Other,43
859,clarence80@example.net,Other,25
860,cynthiahunter@example.net,Other,23
861,fnguyen@example.org,Female,26
862,erica71@example.com,Male,69
863,ronald60@example.org,Female,30
864,elizabethford@example.com,Male,33
865,greentina@example.com,Other,56
866,jonathan60@example.org,Other,65
867,wandabarnes@example.org,Female,65
868,efletcher@example.net,Male,49
869,lmalone@example.com,Male,25
870,ashleyallison@example.net,Female,64
871,allengary@example.org,Other,64
872,browngerald@example.net,Other,27
873,rotherika@example.net,Female,48
874,wjacobson@example.net,Other,45
875,megan42@example.com,Female,42
876,casey02@example.com,Female,27
877,darrentaylor@example.net,Female,29
878,stacylewis@example.org,Female,19
879,philipblevins@example.com,Female,30
880,qsexton@example.com,Female,62
881,ygibson@example.org,Male,21
882,david78@example.org,Female,29
883,lmacdonald@example.com,Male,53
884,travisburton@example.org,Other,49
885,reginaldcarter@example.net,Female,18
886,michael20@example.net,Other,24
887,christian99@example.com,Female,37
888,jramirez@example.net,Other,40
889,ttorres@example.org,Other,19
890,hannah56@example.org,Female,33
891,cynthiastuart@example.net,Female,19
892,tonyaallen@example.net,Other,35
893,usilva@example.com,Female,69
894,johnsontyler@example.com,Other,30
895,youngsteven@example.net,Male,32
896,carolynfigueroa@example.com,Male,23
897,perezlisa@example.org,Other,66
898,keithhernandez@example.net,Male,68
899,ryan65@example.com,Female,22
900,lindseypeters@example.net,Female,51
901,davisdavid@example.com,Female,29
902,htucker@example.net,Female,51
903,debra25@example.net,Other,60
904,marykirby@example.com,Female,31
905,ysanchez@example.com,Male,54
906,darlene62@example.net,Other,68
907,justin97@example.com,Male,61
908,pottermark@example.com,Male,32
909,petersonmaria@example.net,Female,25
910,khunt@example.com,Female,25
911,laurapeterson@example.com,Other,29
912,harrisonbarbara@example.net,Female,52
913,humphreyalfred@example.net,Female,59
914,tannerwilliams@example.net,Other,53
915,raydavid@example.net,Female,34
916,chadcollins@example.com,Female,60
917,cpacheco@example.net,Female,48
918,ericcarter@example.org,Male,33
919,iphillips@example.net,Other,43
920,smithelizabeth@example.org,Male,43
921,tlarsen@example.org,Other,56
922,xparker@example.org,Other,35
923,adamholloway@example.org,Male,38
924,kimberlynavarro@example.org,Female,47
925,katie57@example.org,Other,45
926,josephbrown@example.com,Other,27
384,michaelmiller@example.org,Female,46
927,felicia89@example.net,Female,23
928,kimberlybryant@example.net,Other,57
929,elliottcollin@example.com,Other,33
930,obrown@example.org,Male,60
931,joneskathleen@example.net,Other,35
932,dbrowning@example.net,Female,48
933,gmitchell@example.com,Male,23
934,patrickgoodwin@example.net,Male,58
935,williamsamy@example.net,Female,53
936,jamescole@example.org,Male,41
937,bonnie09@example.org,Female,52
938,njohnson@example.net,Other,49
939,michael60@example.net,Other,37
940,diazkevin@example.com,Female,19
941,jon16@example.com,Male,63
942,pcooper@example.com,Female,55
943,joan71@example.net,Other,18
944,odomdoris@example.org,Male,29
945,elizabethjenkins@example.com,Female,64
946,janet06@example.com,Other,50
947,tonirichardson@example.org,Other,64
948,stevensamanda@example.org,Other,56
949,mcbridebrett@example.org,Male,50
950,seansantiago@example.org,Other,24
951,qgalvan@example.net,Female,30
952,kellytonya@example.net,Female,20
953,sanchezbobby@example.org,Other,64
954,mdavis@example.org,Female,54
955,greenejose@example.com,Other,69
956,jessicaclark@example.org,Other,65
957,christopheryoung@example.net,Female,48
958,valeriebaker@example.org,Female,60
959,brianmorrison@example.com,Female,24
960,ehayden@example.org,Female,33
961,joneskatie@example.org,Other,36
962,qandrade@example.com,Female,23
963,johnny00@example.com,Female,18
964,ashley94@example.net,Female,44
965,fhumphrey@example.net,Female,59
966,cynthia15@example.com,Other,52
967,taylorluna@example.com,Other,60
968,rsanchez@example.net,Other,38
969,laura19@example.com,Other,18
970,hudsonjulie@example.com,Other,66
971,jasminetucker@example.com,Female,60
972,lunaalec@example.net,Male,39
973,kathryn36@example.com,Male,64
974,xhardin@example.com,Other,59
975,stephenhunter@example.com,Female,50
976,michael65@example.net,Female,31
977,steven18@example.com,Female,36
978,knunez@example.net,Female,22
979,btanner@example.org,Female,45
980,melissa70@example.org,Other,51
981,estesjon@example.org,Male,51
982,susan55@example.com,Male,26
983,martinamanda@example.org,Male,21
728,uwilliams@example.net,Other,39
984,rebecca56@example.org,Other,42
985,adriana86@example.org,Female,33
986,zwilliams@example.org,Other,41
987,qdunn@example.net,Female,67
988,santiagotiffany@example.com,Male,34
989,mark58@example.org,Other,57
990,jessethompson@example.org,Female,61
991,rcaldwell@example.org,Other,36
992,jennifer89@example.net,Female,57
993,julie04@example.net,Male,43
994,reedlacey@example.org,Other,59
995,martinezsarah@example.com,Male,68
996,tdickerson@example.net,Male,62
997,keyandrew@example.org,Female,36
998,seth61@example.org,Male,18
999,rbest@example.com,Male,66
815,vbrown@example.org,Other,67
1000,hholland@example.net,Female,58
1001,fcox@example.org,Male,20
1002,scline@example.net,Other,46
1003,stevensdaniel@example.net,Male,62
1004,dstewart@example.org,Other,51
1005,ryan00@example.com,Male,38
1006,ramossteven@example.com,Male,47
1007,lisa03@example.com,Other,64
1008,florespamela@example.org,Male,29
1009,tyler82@example.net,Other,21
1010,sandraholland@example.com,Other,59
1011,thomasjonathon@example.net,Female,44
1012,strongraymond@example.com,Other,48
1013,cameron64@example.com,Female,64
1014,valdezjoseph@example.org,Other,39
1015,brandonharper@example.com,Male,41
1016,jessica38@example.org,Other,29
1017,tamiconway@example.net,Other,25
1018,jerry44@example.com,Other,24
1019,johnsonandrea@example.net,Male,30
1020,nmcdowell@example.com,Male,69
1021,khampton@example.com,Male,55
1022,eraymond@example.org,Female,37
1023,monica56@example.com,Female,52
1024,ckelley@example.com,Other,60
1025,jill33@example.com,Female,67
1026,deborah92@example.com,Male,67
1027,justin88@example.com,Female,44
1028,vterry@example.org,Other,53
1029,aliciarichardson@example.org,Female,31
1030,antonio25@example.net,Other,42
1031,bchavez@example.com,Male,30
1032,bwaller@example.net,Other,47
1033,davidswanson@example.org,Female,32
1034,sherri10@example.org,Female,56
1035,johnsonwilliam@example.org,Female,69
1036,youngrichard@example.net,Male,51
1037,rwright@example.org,Male,64
1038,angeladavis@example.com,Other,58
1039,mary12@example.com,Male,35
1040,lindagomez@example.org,Male,53
1041,manningdavid@example.com,Male,63
1042,gilldanny@example.com,Male,42
1043,chriswest@example.com,Other,57
1044,zvaughan@example.net,Other,22
1045,joseph17@example.com,Other,57
1046,jeremy91@example.org,Male,24
1047,philipjenkins@example.net,Female,67
1048,adam45@example.com,Female,29
1049,tjohnston@example.org,Male,36
1050,stricklandjames@example.com,Other,42
1051,rholt@example.org,Male,30
1052,igreen@example.org,Female,52
1053,vargasnicholas@example.net,Other,19
1054,desireeknight@example.net,Male,41
1055,stephanie86@example.net,Female,52
1056,tanyadickerson@example.net,Female,49
1057,tinalowe@example.com,Other,64
1058,thomaswagner@example.net,Male,66
1059,katie83@example.com,Male,44
1060,dawnsalazar@example.org,Other,68
1061,reevesjessica@example.org,Male,68
1062,ashley46@example.com,Female,67
1063,lisa45@example.net,Male,49
1064,kristy35@example.com,Female,41
1065,ibrewer@example.com,Male,44
1066,traviswright@example.net,Male,52
1067,keith90@example.com,Other,34
1068,edwardlewis@example.org,Other,20
1069,xvilla@example.com,Other,21
1070,amandacain@example.org,Male,59
1071,jeff58@example.net,Male,57
1072,erikcoleman@example.net,Other,33
1073,micheleandrews@example.net,Other,65
1074,wbates@example.com,Other,58
1075,cheryljenkins@example.com,Male,50
1076,maria48@example.com,Male,29
1077,jenna20@example.org,Male,20
1078,panthony@example.org,Male,26
1079,tanyacarr@example.net,Other,63
1080,orrsarah@example.com,Male,53
1081,nathanielwilkins@example.org,Other,57
1082,jonesmolly@example.com,Female,22
1083,ijohnson@example.com,Male,35
1084,sarah21@example.net,Female,40
1085,williamsantiago@example.org,Female,27
1086,amberscott@example.net,Female,44
1087,mbarrett@example.net,Female,54
1088,jenniferburns@example.org,Other,34
1089,wilsonjonathan@example.org,Other,37
1090,katherine32@example.net,Female,62
1091,stephen05@example.com,Other,18
1092,johnathan03@example.org,Other,56
1093,tcarey@example.com,Other,61
1094,crystaljones@example.net,Other,20
1095,sanchezwilliam@example.org,Male,43
1096,michaelhall@example.net,Female,67
1097,stephen75@example.org,Female,24
1098,garrett37@example.com,Female,27
1099,jacquelinelawson@example.org,Other,19
1100,hbrown@example.org,Other,47
1101,erin72@example.org,Male,57
1102,onealstephanie@example.org,Male,30
1103,vshelton@example.net,Female,47
1104,lynchcody@example.net,Male,36
1105,david15@example.org,Other,41
1106,ftaylor@example.net,Male,32
1107,rebeccashields@example.net,Other,45
1108,amylogan@example.org,Female,25
1109,strongbailey@example.net,Female,47
1110,michellejohnson@example.net,Female,66
1111,waltergay@example.net,Female,40
1112,johnsonrobert@example.net,Female,33
1113,keithgray@example.net,Female,64
1114,david32@example.net,Female,26
1115,matthewdiaz@example.com,Other,67
1116,simmonsmark@example.org,Other,42
1117,jennifer41@example.net,Male,47
1118,meghanwu@example.net,Male,26
1119,hernandeztimothy@example.org,Female,21
1120,ambermiddleton@example.net,Female,46
1121,morrowroberta@example.org,Other,23
1122,derekbarrett@example.com,Other,31
1123,lesliethompson@example.org,Male,25
1124,jonesjerry@example.org,Other,62
1125,ashleythompson@example.com,Other,70
1126,peternguyen@example.com,Male,37
1127,andrew44@example.org,Other,25
1128,ccollins@example.net,Female,44
1129,yblankenship@example.org,Female,23
1130,floresmary@example.net,Male,36
1131,erica33@example.com,Female,52
1132,dbrown@example.com,Female,56
1133,chamberskristin@example.org,Female,45
1134,tcooper@example.com,Female,30
1135,jason76@example.com,Other,46
1136,walterethan@example.com,Male,53
1137,andrewrasmussen@example.net,Female,43
1138,vincenthudson@example.net,Male,25
1139,gardnerrenee@example.com,Other,32
1140,ilane@example.org,Other,43
1141,griffithjames@example.com,Male,60
1142,tbooker@example.net,Female,36
1143,dawn57@example.com,Male,59
1144,rhonda03@example.org,Male,45
1145,kaitlyndominguez@example.com,Other,49
1146,allison50@example.net,Other,62
1147,jaguilar@example.com,Other,42
1148,wware@example.org,Male,21
1149,lyang@example.net,Other,46
1150,amandasmith@example.com,Male,24
1151,taylorcynthia@example.org,Other,59
1152,micheleknapp@example.com,Male,21
1153,david99@example.com,Female,57
1154,edwin13@example.org,Female,61
1155,gwhite@example.com,Male,46
1156,jenglish@example.com,Other,21
1157,davidsonaudrey@example.com,Female,31
1158,lopezroger@example.net,Other,21
1159,smithdavid@example.com,Female,18
1160,jon73@example.com,Female,53
1161,thomasstephanie@example.net,Other,25
1162,tammymullins@example.org,Female,46
1163,riveraluis@example.net,Female,68
1164,josephserrano@example.org,Female,55
1165,wbarrett@example.org,Female,21
1166,okelly@example.net,Female,66
1167,zwalter@example.com,Female,66
1168,bridgesnancy@example.org,Female,18
1169,catherine71@example.net,Male,25
1170,randywright@example.org,Female,24
1171,ssnow@example.net,Male,62
1172,stephanie80@example.com,Male,39
945,elizabethjenkins@example.com,Other,28
1173,danielbarry@example.com,Male,46
1174,dgordon@example.com,Other,46
1175,ballbrianna@example.com,Female,43
1176,mwebb@example.com,Male,42
1177,bennettryan@example.org,Male,38
1178,ijones@example.net,Female,23
1179,jodonnell@example.org,Female,54
1180,danielsnoah@example.net,Male,50
1181,maddenandrea@example.net,Female,54
1182,turnerteresa@example.org,Male,21
1183,jquinn@example.com,Female,49
1184,rhondawalker@example.net,Male,38
1185,rcox@example.net,Female,23
1186,isummers@example.com,Male,31
1187,xvega@example.net,Female,35
1188,saustin@example.org,Female,42
1189,oscar83@example.net,Female,29
1190,christopheroliver@example.com,Male,31
1191,kyle21@example.com,Female,25
1192,patrick69@example.org,Other,54
1193,thomas22@example.com,Female,47
1194,jocelyn99@example.com,Other,48
1195,edward53@example.com,Female,28
1196,debbie78@example.net,Male,32
1197,edward78@example.net,Male,61
1198,spencermarquez@example.net,Other,20
1199,peter55@example.com,Female,27
1200,kimberlyperez@example.net,Male,35
1201,sheltonkathleen@example.org,Female,52
1202,lisa79@example.net,Other,31
1203,zmartin@example.net,Other,36
1204,mirandagarcia@example.com,Female,41
1205,margaretsmith@example.net,Other,28
1206,fordjennifer@example.net,Male,65
1207,benjamin44@example.net,Male,51
1208,smitherin@example.com,Female,51
1209,tylerjohns@example.net,Female,51
1210,ashleyscott@example.com,Other,24
1211,kristin36@example.net,Female,30
1212,derrickweiss@example.com,Female,29
1213,whitesarah@example.org,Male,21
1214,curtishart@example.com,Male,34
1215,newmannancy@example.net,Other,27
1216,chase67@example.net,Other,28
1217,sara31@example.net,Other,58
1218,arnoldnicole@example.org,Other,20
1219,stephanie21@example.org,Other,66
1220,benjaminpeters@example.net,Other,57
1221,beverlymann@example.org,Other,56
1222,dennis39@example.org,Other,58
1223,eddie67@example.com,Other,36
1224,veronicaford@example.net,Female,22
1225,david60@example.org,Other,66
1226,johnsonamy@example.com,Female,22
1227,tiffanysaunders@example.net,Other,19
1228,scottnunez@example.org,Other,57
1229,george57@example.com,Male,64
1230,brett79@example.net,Male,57
1231,ricky03@example.net,Male,24
1232,david81@example.net,Male,26
1233,neilpeters@example.com,Other,19
1234,tammy45@example.org,Female,51
1235,hutchinsonrebecca@example.net,Female,43
1236,perezjessica@example.com,Female,50
1237,thomaskristi@example.com,Male,20
1238,andreawashington@example.org,Other,26
1239,stevenfisher@example.com,Male,29
1240,michellegonzales@example.org,Male,30
1241,andersondonald@example.com,Female,38
1242,frobinson@example.com,Male,37
1243,edavidson@example.com,Male,40
1244,xthomas@example.org,Male,58
1245,michaelallison@example.org,Male,45
1246,george47@example.com,Female,69
